ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
11009,0.22450899,0.26551974,0.11295037,0.13109508,0.111593425,0.020538501,0.043201495,0.61440724,0.1599273,0.20327818,0.0066991057,0.12550345,0.03600639,0.03248352,0.020471785,0.023903534,0.00024229383,0.09633009,0.40796545,0.008726171,0.049037103,0.13069998,0.12366378,0.08482933
11014,0.10022428,0.09733785,0.21822193,0.026727213,0.77979535,0.19072774,0.007494681,0.29711014,0.21470055,0.10797805,0.009654831,0.0055702943,0.018519495,0.016152402,0.06863643,0.03734488,7.3097835e-05,0.17368929,0.028256245,0.0061111567,0.006007621,0.12833123,0.012950898,0.034241747
11016,0.06816896,0.0035626346,0.01030922,0.07537591,0.12071428,0.43667296,0.014920135,0.8743676,0.0060243155,0.019999359,0.025439274,0.0062625296,0.06216115,0.026398981,0.0053339256,0.13123485,9.3536415e-05,0.07110777,0.017456228,0.0036693823,0.004512696,0.47108805,0.022537503,0.006663968
11017,0.05593139,0.03759212,0.11384068,0.08593773,0.11522687,0.024889387,0.06995998,0.77154505,0.0556815,0.12166385,0.007645252,0.0355144,0.11042063,0.15024178,0.0808531,0.036273412,6.0852664e-05,0.14482106,0.15269487,0.00789802,0.01365313,0.10706369,0.1387568,0.041046303
11023,0.16492422,0.07370747,0.036680922,0.022642482,0.34033728,0.19394319,0.022164797,0.45834365,0.049529884,0.08856013,0.029936062,0.010032009,0.16316713,0.02844029,0.038071547,0.05942142,0.001703285,0.13219313,0.10798563,0.067871444,0.016183471,0.37315944,0.017193718,0.09436505
11027,0.30044514,0.10228597,0.111789554,0.06709853,0.18378524,0.06171146,0.0145050865,0.791862,0.06849084,0.06493463,0.00836624,0.056389287,0.012291248,0.023407811,0.015284651,0.013718223,3.139269e-05,0.18957233,0.13531053,0.005058609,0.0048506344,0.21274911,0.27185887,0.13037902
11032,0.07073525,0.018452771,0.051373757,0.032414008,0.40125903,0.065055735,0.0028504098,0.7708003,0.030663397,0.050690297,0.006642277,0.009719821,0.04141391,0.025049405,0.039553024,0.03070924,1.6931277e-05,0.42613763,0.022493148,0.0015130831,0.0037524803,0.17661437,0.015002249,0.021471076
11038,0.35353225,0.11308084,0.054518625,0.29131582,0.2154882,0.31043506,0.10447694,0.760358,0.047117908,0.045627005,0.02669461,0.06950314,0.024407066,0.025735114,0.01900796,0.05892295,0.00051048584,0.061831523,0.0353145,0.015762398,0.035012394,0.3328072,0.106585726,0.056807924
11042,0.013942343,0.011055339,0.050875273,0.022771418,0.558124,0.07619644,0.0025340687,0.6268094,0.10933013,0.08436777,0.00717605,0.005137049,0.18380494,0.023452248,0.0324049,0.074382834,9.62086e-05,0.13196722,0.015106226,0.008565856,0.0052458737,0.16425174,0.007824558,0.03630119
11046,0.08061111,0.019086398,0.03312085,0.07466923,0.3820409,0.10052483,0.0035111862,0.60173637,0.053230364,0.06655731,0.009148737,0.014608557,0.09956324,0.021730602,0.034207158,0.06129911,4.1268915e-05,0.18533123,0.017540444,0.0039247395,0.012878016,0.159655,0.017361367,0.025597781
11047,0.5539658,0.7770857,0.50252134,0.02416047,0.29695877,0.014825491,0.0050024344,0.36042008,0.46956757,0.473321,0.0024010122,0.01795382,0.07127323,0.02317809,0.06865047,0.032272104,5.7587204e-05,0.15584365,0.4133588,0.008791499,0.011882663,0.13478516,0.047394607,0.11135876
11048,0.08635487,0.027958015,0.062646225,0.034210768,0.101586364,0.07315685,0.003824916,0.7870277,0.024712065,0.061452594,0.0077862665,0.013984907,0.13225627,0.007787939,0.013098094,0.09521904,1.32404775e-05,0.13624372,0.0824705,0.0025043709,0.0016558677,0.29483375,0.028108332,0.027114473
11051,0.2269921,0.07962053,0.14976963,0.022270348,0.29180616,0.1393439,0.016838694,0.35562032,0.0996762,0.12876183,0.0050476505,0.0126953,0.12118177,0.006984049,0.0088118715,0.07755046,4.5904257e-05,0.01352074,0.29572803,0.004999231,0.0060213637,0.27110845,0.015556781,0.036798887
11054,0.035796657,0.043348316,0.09264995,0.052363817,0.472119,0.02918273,0.0054192306,0.6380432,0.095488265,0.10879916,0.0099854125,0.015381301,0.07977668,0.0218574,0.060104094,0.034811735,8.6079584e-05,0.2513798,0.06434381,0.005707458,0.01378539,0.059029665,0.033038866,0.03628203
11055,0.17527439,0.056877147,0.038555343,0.1261484,0.2666946,0.0756101,0.04660062,0.6687797,0.06044036,0.07161365,0.0050098253,0.063312,0.11174867,0.020124974,0.011275963,0.037760235,0.00019375057,0.049109943,0.028793514,0.009519527,0.030103879,0.18603264,0.15282042,0.18468474
11061,0.46697482,0.31053403,0.57862246,0.010080061,0.22990623,0.052693453,0.0060489327,0.06756416,0.33199057,0.6268076,0.0033512996,0.025296811,0.6587716,0.0058172345,0.028460568,0.17563914,7.019769e-05,0.014479779,0.62530565,0.004308299,0.006129517,0.4087673,0.0074723503,0.021687413
11063,0.4837949,0.14852129,0.24983802,0.018250626,0.21422406,0.6295115,0.025675204,0.38349602,0.08365823,0.14010987,0.023172736,0.015221437,0.13378309,0.005938347,0.029912056,0.26316243,0.00019066113,0.011183087,0.09121809,0.010430143,0.0033090585,0.49824563,0.022247178,0.04997717
11064,0.5778355,0.39968705,0.23571739,0.04089084,0.37080145,0.044604693,0.013304619,0.17900643,0.24018581,0.19032674,0.006119567,0.07343784,0.07925708,0.021018147,0.020048445,0.038073476,4.0952295e-05,0.04106132,0.5457144,0.0073363096,0.010992468,0.30646566,0.18982892,0.14357413
11068,0.16732262,0.22025973,0.16887067,0.034039978,0.18369843,0.035277233,0.0023351624,0.70715666,0.13265131,0.19877441,0.0060403235,0.031174392,0.049688775,0.010067099,0.058776043,0.050719526,3.8939354e-05,0.2855792,0.02711716,0.003985432,0.0031419592,0.19939926,0.23410077,0.22240457
11071,0.067001194,0.063103884,0.1204798,0.06817652,0.3020074,0.049975455,0.0944661,0.5051098,0.099585764,0.08786818,0.0044987984,0.029359462,0.072451234,0.05973605,0.064984955,0.025293782,0.00014737682,0.09827563,0.023913614,0.012635052,0.011338064,0.08646268,0.039894693,0.03238107
11074,0.0371005,0.02065406,0.04119087,0.04205108,0.40050614,0.048977453,0.0042028306,0.7285247,0.04627044,0.055566356,0.005264667,0.0056205452,0.032372423,0.02003518,0.016557299,0.023574082,4.879286e-06,0.18789853,0.021440983,0.0023016538,0.00833001,0.12009505,0.012077079,0.024326058
11076,0.12799682,0.12849993,0.09690777,0.03229529,0.27126053,0.08375112,0.0073012025,0.59626645,0.07267339,0.09985841,0.009253222,0.014665729,0.09923481,0.018746715,0.03626366,0.084046364,0.00012976835,0.09896351,0.07292114,0.010142689,0.010506516,0.19920404,0.058102906,0.04612558
11080,0.18065567,0.07702631,0.11075016,0.021602385,0.2650987,0.09434637,0.0032054498,0.6363625,0.06742485,0.11032709,0.009892099,0.022976225,0.049312145,0.004864908,0.027803298,0.13540243,0.00018144112,0.19416009,0.05307807,0.0057894033,0.0024193171,0.32261935,0.06754599,0.048183702
11085,0.29195118,0.14676322,0.2069433,0.08840595,0.14014134,0.033089258,0.042277783,0.4083396,0.08876096,0.21003315,0.0053535495,0.09611982,0.116605915,0.028497394,0.028299281,0.032783784,0.00028609886,0.048144918,0.16655001,0.0086655915,0.024016492,0.15981464,0.11271401,0.1936641
11090,0.024756607,0.008178002,0.030286048,0.025364138,0.514934,0.07689823,0.002207497,0.6309611,0.028314658,0.064878814,0.02485447,0.006235114,0.16631347,0.01473352,0.04692532,0.10890233,0.0002514144,0.2521258,0.012668236,0.0103367055,0.004861409,0.24054351,0.021815779,0.027818047
11091,0.05708784,0.18699436,0.13918088,0.019119699,0.52992225,0.009805539,0.00072257465,0.6600837,0.18547255,0.1563787,0.0014868913,0.0065791234,0.02456958,0.009458557,0.041744165,0.011099427,8.206279e-06,0.35356888,0.032957066,0.0019144582,0.0109523125,0.029437896,0.008905865,0.046876743
11092,0.061297458,0.18006903,0.2526283,0.036519907,0.48819885,0.02976853,0.042439636,0.50553554,0.22455871,0.099629946,0.008865404,0.025200093,0.016917419,0.0358114,0.048922893,0.023164058,0.00024779595,0.2696251,0.07888296,0.009156055,0.024910383,0.04977625,0.02319848,0.03024656
11095,0.09127368,0.029971182,0.10863929,0.008207671,0.339336,0.07253279,0.0014236465,0.36131492,0.049692426,0.14635955,0.008185715,0.0020626208,0.4521044,0.0077419607,0.015481944,0.07298253,2.368104e-05,0.055681236,0.13069288,0.0034741657,0.0026803827,0.38044357,0.0038936427,0.027340448
11096,0.14786544,0.021906028,0.0539462,0.09917614,0.2699195,0.18781388,0.10483435,0.523051,0.021594191,0.04209097,0.0067844354,0.024083206,0.02480763,0.061268758,0.023066774,0.03402506,0.0001916015,0.06806988,0.040237356,0.01299331,0.01416261,0.16828504,0.06538241,0.047524106
11100,0.056854732,0.035108063,0.037542917,0.029524818,0.4667781,0.06398598,0.0018754624,0.716216,0.045215037,0.06747828,0.014278853,0.0055796793,0.021292146,0.018237067,0.025274446,0.028187776,2.1781156e-05,0.3008912,0.016694462,0.0025871955,0.008877046,0.13924411,0.017898701,0.03280962
11103,0.33910173,0.09708268,0.044002973,0.09427694,0.07957725,0.23166852,0.03752029,0.7152459,0.035324205,0.05076358,0.008960678,0.03698802,0.043824412,0.016706701,0.013845706,0.06920487,4.0639432e-05,0.038930852,0.062269058,0.0060455767,0.0069067613,0.35998765,0.15335606,0.053803723
11104,0.31152683,0.11905492,0.108250804,0.066441625,0.5376766,0.30211943,0.02987885,0.49059394,0.14953613,0.08946748,0.016874854,0.06384637,0.07122476,0.06616801,0.05208409,0.04913377,0.0028313154,0.16302052,0.058986437,0.06271939,0.20755033,0.18684217,0.053558473,0.044272263
11105,0.7273829,0.06840419,0.03702616,0.015095709,0.2294826,0.5677655,0.000706779,0.5471508,0.015613703,0.05044662,0.012444742,0.0029615771,0.049324084,0.0025671453,0.008095567,0.09967428,5.379013e-06,0.058946434,0.085071616,0.0015996181,0.0005351012,0.67137915,0.011712439,0.028589567
11106,0.015705619,0.015660033,0.059673212,0.022831542,0.78316003,0.05711181,0.00757565,0.56756157,0.0746293,0.062592,0.016558517,0.005653458,0.07069279,0.062304772,0.08739165,0.051125262,0.00019204634,0.40329665,0.015259939,0.007318825,0.0057780654,0.096569985,0.015693614,0.011994273
11109,0.013140086,0.018293893,0.036829922,0.20828827,0.12278441,0.035417996,0.9113765,0.5948827,0.015858626,0.034113914,0.0023020918,0.06241714,0.029010998,0.25525832,0.011267002,0.024119338,0.0020881987,0.079496056,0.013017513,0.026017947,0.008750098,0.04997701,0.17664267,0.04969248
11111,0.24706538,0.09033505,0.05151262,0.05018209,0.24331476,0.3156825,0.004583166,0.5572894,0.050884992,0.07401508,0.04178308,0.01542167,0.06415694,0.0077676964,0.03608396,0.18519135,0.00022923402,0.13537183,0.046672154,0.0062320568,0.01293092,0.4605384,0.035181854,0.04236954
11112,0.2233968,0.48349842,0.55219483,0.009567584,0.37678084,0.032119103,0.00066019985,0.19729564,0.5415568,0.63973796,0.008662877,0.008165678,0.40383413,0.005732771,0.08836715,0.30266088,1.5845782e-05,0.07482902,0.33610263,0.0028527253,0.0019734933,0.22891882,0.004757938,0.047354233
11118,0.093919024,0.03645462,0.07136663,0.04397266,0.734854,0.13599972,0.0038850524,0.5195399,0.037220415,0.06447365,0.028465662,0.009699587,0.053329702,0.018528212,0.08142855,0.06767225,0.0003337853,0.5178109,0.015692627,0.012262869,0.004179548,0.1513614,0.02767643,0.033891413
11119,0.07069514,0.031461548,0.079936184,0.056862243,0.35784736,0.07146463,0.01108543,0.78303486,0.045496475,0.060646202,0.011635709,0.021776026,0.03402192,0.03101763,0.028061366,0.047302265,0.00021544185,0.16347836,0.07387108,0.014215114,0.02355437,0.112797484,0.084928505,0.023199016
11122,0.7116657,0.15177152,0.05084252,0.03180451,0.053558063,0.39453202,0.031139975,0.29052463,0.023853414,0.03775205,0.038703352,0.030632649,0.119462766,0.009131313,0.007950384,0.24660936,0.00040507942,0.017499102,0.69178045,0.009819748,0.0013110864,0.8279413,0.077459134,0.1330909
11125,0.11153076,0.046709284,0.043589085,0.021344827,0.39403254,0.14919238,0.0008148806,0.64869857,0.06392635,0.10491037,0.020017734,0.0061098365,0.08423364,0.0051949243,0.04361535,0.09610743,3.2831136e-05,0.2874618,0.014072715,0.0055557233,0.0053737224,0.2208371,0.018383952,0.03680426
11127,0.48175612,0.07125645,0.05738248,0.033454966,0.11626651,0.7512219,0.012111682,0.5020352,0.028396763,0.082646504,0.032116808,0.014692254,0.17649508,0.011190308,0.011236373,0.11920699,0.0005156927,0.014255925,0.07179986,0.02655918,0.007752147,0.60163534,0.020373322,0.058057573
11129,0.07041292,0.03013449,0.07161105,0.058689695,0.23645629,0.027765352,0.012951036,0.6851612,0.066189416,0.041836046,0.0039652186,0.014436016,0.054314476,0.028633129,0.018208824,0.056309804,2.3884895e-05,0.107930526,0.08669304,0.00181683,0.038780972,0.17357162,0.028620638,0.017779741
11139,0.06395279,0.03934056,0.08710077,0.038994964,0.59272623,0.05917138,0.0052282615,0.5178917,0.07033795,0.095610924,0.0076973075,0.009571715,0.01610338,0.018470177,0.07267126,0.04643761,3.4015604e-05,0.35418907,0.011294718,0.0055214986,0.008487278,0.09988243,0.024438696,0.02517285
11143,0.011652703,0.0042372956,0.009366057,0.02182365,0.5171931,0.075474165,0.0044611166,0.72375625,0.01797598,0.019165197,0.0041373954,0.0032045422,0.04094645,0.017868418,0.020984426,0.031364415,5.2114256e-06,0.37205493,0.002764255,0.0014597254,0.005130754,0.09378313,0.014244076,0.018348644
11145,0.33313686,0.17633575,0.11746492,0.043065745,0.16203107,0.060457386,0.0094982255,0.6100634,0.0602474,0.089579724,0.0068193376,0.06945596,0.05414052,0.01231975,0.019477395,0.061314747,6.282375e-05,0.1103455,0.09893436,0.0050438177,0.0021169067,0.31871828,0.33833864,0.17410131
11153,0.064960636,0.09513875,0.15836647,0.07603956,0.40851668,0.025232462,0.008479424,0.70101583,0.18978932,0.14480628,0.006622846,0.020745572,0.05488881,0.030930202,0.066577725,0.034820005,0.00021543137,0.17998202,0.057132278,0.016831417,0.046029113,0.059163254,0.04237214,0.055811606
11155,0.03831979,0.091762766,0.122305326,0.12310194,0.35334015,0.04307,0.007853804,0.7772715,0.18789302,0.16313702,0.02451185,0.024983725,0.07814968,0.050837237,0.1133586,0.050938033,0.0005572583,0.371098,0.014669402,0.028334908,0.04032299,0.069521435,0.037744906,0.075564034
11157,0.10571265,0.014082908,0.03242626,0.02757286,0.38767618,0.817065,0.00438335,0.6331239,0.03392744,0.029328605,0.090203315,0.0061732214,0.061348926,0.024272777,0.015075551,0.17685598,0.00036501282,0.0889988,0.010679662,0.013590559,0.012782924,0.51475024,0.01364012,0.036966365
11158,0.23764805,0.02690299,0.03460104,0.03633963,0.26147032,0.39587522,0.01590104,0.5316268,0.028983762,0.07339895,0.037275366,0.008332724,0.12799674,0.011137731,0.022200877,0.2536956,0.00029736562,0.096005045,0.05145322,0.008047799,0.005442991,0.43855453,0.030279567,0.028794551
11165,0.18415523,0.044014636,0.052157894,0.08669412,0.32688123,0.24769574,0.17627881,0.47963268,0.072202995,0.05732076,0.030839812,0.036074832,0.058274828,0.039139748,0.023913153,0.043703277,0.0009924222,0.04019158,0.038554896,0.016628563,0.02185238,0.25729194,0.035318512,0.0634289
11166,0.04091441,0.011723643,0.023524554,0.036470484,0.25062865,0.068824306,0.0015009672,0.8658357,0.022998827,0.029638287,0.008460687,0.004712929,0.031980515,0.009116768,0.006525943,0.03902166,5.402502e-06,0.12484818,0.0154514415,0.0016142144,0.0052810684,0.2722401,0.019027801,0.014163362
11172,0.45650965,0.042377774,0.030620333,0.036712803,0.44147506,0.67640615,0.0035785115,0.6588426,0.03245696,0.0362886,0.038525,0.007030346,0.020664556,0.013267158,0.009728444,0.071616404,0.00014068173,0.08154436,0.017328963,0.008004887,0.0061516687,0.49122664,0.018871706,0.03269344
11175,0.011419334,0.0122839,0.029925995,0.19064283,0.3638302,0.02952796,0.038237408,0.83375925,0.027595151,0.052740134,0.011167984,0.025510402,0.022991147,0.37309882,0.097197354,0.016104802,4.9051432e-05,0.5351974,0.0073016407,0.0070042466,0.0091971345,0.031573612,0.06844295,0.016593216
11180,0.5614866,0.19515052,0.09507145,0.063861094,0.11332507,0.20166335,0.09650033,0.4879317,0.0348632,0.05078961,0.0134322345,0.078421496,0.074370794,0.02670697,0.010037116,0.05370196,0.0013638962,0.03575467,0.10540757,0.028661152,0.0072883186,0.34366038,0.22996077,0.15198135
11182,0.31840745,0.117063396,0.14473854,0.018994913,0.22461694,0.18723221,0.0008265108,0.3244625,0.083950624,0.15073277,0.020451372,0.0066233445,0.42827493,0.0026580985,0.010988596,0.3085625,2.6819136e-05,0.033552468,0.33844563,0.005211456,0.001547273,0.66221344,0.02203157,0.079889104
11193,0.020903043,0.010928047,0.01885193,0.20562455,0.19085225,0.17433214,0.36942527,0.534804,0.023022583,0.024166632,0.00411748,0.035413045,0.03202226,0.04964345,0.00861455,0.033755958,0.00033768956,0.0370754,0.0041798297,0.010934341,0.04042343,0.100586176,0.049213514,0.044409465
11197,0.2489267,0.059451785,0.1018585,0.03328052,0.5521051,0.4338868,0.017062968,0.42559162,0.19168232,0.18314587,0.02905297,0.007442893,0.32360706,0.015385779,0.05173848,0.16652739,0.0005909757,0.03588195,0.10454721,0.024709903,0.0124614015,0.39155462,0.0038319957,0.07260572
11199,0.14270538,0.07540218,0.12174028,0.055530533,0.5499916,0.1860179,0.011615692,0.5275775,0.184412,0.091111,0.006873068,0.020502828,0.020320738,0.01248983,0.0146665005,0.031417556,4.1161537e-05,0.09893757,0.018912524,0.0043791006,0.020574488,0.10840809,0.024912504,0.08762849
11201,0.45025346,0.33434194,0.16117612,0.04451372,0.06919771,0.051944733,0.0067006093,0.6155033,0.0871655,0.20553096,0.0073276437,0.052638773,0.12020649,0.007771111,0.026948318,0.12890366,4.5139197e-05,0.046221428,0.35060897,0.004879287,0.0033778658,0.32203293,0.14210345,0.0428684
11202,0.17758419,0.079612985,0.2466576,0.028450403,0.3530314,0.07222196,0.034082763,0.23687376,0.19477451,0.24767399,0.006833155,0.01969023,0.33037204,0.011283051,0.019570181,0.11806631,0.0005900799,0.028073603,0.10851863,0.018778665,0.005973022,0.2948283,0.027686663,0.056517273
11204,0.1284901,0.3556649,0.23121822,0.08352987,0.2728944,0.02623377,0.08047338,0.4204984,0.22736795,0.2639517,0.0012978072,0.044935033,0.04643553,0.015473792,0.018746996,0.047967855,7.8793244e-05,0.03729563,0.1450418,0.0124927,0.008800105,0.05311401,0.055820275,0.07838463
11213,0.46673095,0.037311677,0.046657573,0.012040653,0.25673863,0.73906654,0.0018083983,0.3298032,0.023113709,0.08614237,0.048220936,0.004741821,0.39679238,0.004518077,0.013770514,0.37571636,0.00024791955,0.057062626,0.06941087,0.009238261,0.001398057,0.8110713,0.007695069,0.016941378
11216,0.32611296,0.03221269,0.023950791,0.06322281,0.1911141,0.56472605,0.036947124,0.6172007,0.025131362,0.023947163,0.040833827,0.04735802,0.079388455,0.031914543,0.024686443,0.24792342,0.0010676846,0.07505595,0.071600735,0.027903033,0.011172441,0.5662651,0.124176785,0.032358684
11217,0.3672676,0.13956954,0.097362176,0.007267166,0.42596856,0.13237065,0.0004599081,0.2715771,0.09841378,0.24410103,0.012877294,0.008346728,0.33931315,0.0050529004,0.03392919,0.11496731,8.5318015e-06,0.079038866,0.08210312,0.0019505724,0.0020779122,0.5329211,0.009560154,0.11292183
11218,0.055166893,0.04258539,0.08169076,0.06952566,0.23521389,0.04600315,0.024935367,0.6150729,0.05905118,0.10271577,0.0049936506,0.012218085,0.09410778,0.017707663,0.019518854,0.06962822,5.5540546e-05,0.16408613,0.042571407,0.008674518,0.012289924,0.12535724,0.05032643,0.051542826
11219,0.014224739,0.006045141,0.020414812,0.022645801,0.46723488,0.06634972,0.001811492,0.7696888,0.036482614,0.041500647,0.010625663,0.0029196492,0.038168736,0.028923128,0.032337513,0.037637487,7.345061e-06,0.58510023,0.0052247285,0.0009942477,0.006892614,0.12961611,0.0055991565,0.005144585
11220,0.35412064,0.1349091,0.15331791,0.0118531985,0.20564663,0.17715718,0.0007607014,0.3588166,0.051053114,0.21872534,0.040491458,0.009829888,0.36601305,0.0022947765,0.02150373,0.366671,2.8082464e-05,0.06053918,0.14884493,0.003895862,0.0018860392,0.53096277,0.04297818,0.061920144
